Nisken.no ,Station ,Latitude,Longitude,Bot. Depth.m,Depth,StrainGaugePressure,Conductivity,Salinity,Temperature,PotentialTemp.,Density,Sigmatheta,Oxygen,Oxygen,PAR.Irradiance,ISUS,Nitrate
,122,31.289,-79.487,503,195,284.918,42.22765,35.6779,13.4709,13.4423,1027.6962,26.8278,2.9205,49.96,2.72E-01,18.903467,0.932158463
,122,31.289,-79.487,503,196,286.405,42.178218,35.6796,13.4192,13.3912,1027.7127,26.8397,2.909,49.712,2.70E-01,20.590268,0.980063611
,122,31.289,-79.487,503,197,287.842,42.072404,35.6453,13.3487,13.3211,1027.7053,26.8276,2.8825,49.177,2.68E-01,19.964102,0.962280497
,122,31.289,-79.487,503,198,289.324,41.787071,35.5819,13.1243,13.0972,1027.7072,26.8241,2.8643,48.625,2.67E-01,17.886952,0.903289437
,122,31.289,-79.487,503,199,290.774,41.545136,35.5397,12.921,12.8965,1027.7205,26.832,2.8655,48.433,2.64E-01,16.642006,0.86793297
,122,31.289,-79.487,503,200,292.241,41.566495,35.6179,12.863,12.835,1027.7981,26.9051,2.884,48.706,2.72E-01,17.816402,0.901285817
,122,31.289,-79.487,503,201,293.692,41.155054,35.5318,12.5323,12.5044,1027.8029,26.904,2.8671,48.066,2.74E-01,19.006607,0.935087639
,122,31.289,-79.487,503,202,295.159,41.100286,35.544,12.4643,12.4371,1027.8304,26.9267,2.8596,47.877,2.72E-01,18.007175,0.90670377
,122,31.289,-79.487,503,203,296.621,41.025928,35.5228,12.409,12.382,1027.8295,26.9211,2.8527,47.701,2.71E-01,18.844902,0.930495217
,122,31.289,-79.487,503,204,298.084,40.983458,35.5303,12.3589,12.3306,1027.85,26.937,2.848,47.574,2.70E-01,18.450383,0.919290877
,122,31.289,-79.487,503,205,299.545,40.925538,35.4937,12.3353,12.3095,1027.8303,26.9127,2.8499,47.574,2.69E-01,18.41206,0.918202504
,122,31.289,-79.487,503,206,301.009,40.812987,35.5007,12.2148,12.1859,1027.8648,26.9422,2.8557,47.551,2.67E-01,18.317229,0.915509304
,122,31.289,-79.487,503,207,302.465,40.765797,35.5002,12.1658,12.1381,1027.8784,26.9511,2.8415,47.268,2.67E-01,19.339167,0.944532343
,122,31.289,-79.487,503,208,303.932,40.700796,35.4808,12.1178,12.0906,1027.8772,26.9452,2.8332,47.076,2.65E-01,19.653833,0.953468857
,122,31.289,-79.487,503,209,305.403,40.626448,35.4662,12.0575,12.0298,1027.8824,26.9456,2.8406,47.135,2.65E-01,22.23198,1.026688232
,122,31.289,-79.487,503,210,306.847,40.555532,35.4571,11.9932,11.9653,1027.8924,26.951,2.8451,47.144,2.64E-01,20.666029,0.982215224
,122,31.289,-79.487,503,211,308.319,40.505826,35.4589,11.9403,11.9119,1027.9088,26.9626,2.8467,47.118,2.63E-01,19.455782,0.947844209
,122,31.289,-79.487,503,212,309.78,40.477148,35.456,11.9129,11.8851,1027.9162,26.9654,2.8299,46.813,2.62E-01,20.201965,0.969035806
,122,31.289,-79.487,503,213,311.24,40.396812,35.427,11.8603,11.8326,1027.9085,26.9529,2.8135,46.482,2.61E-01,20.300092,0.971822613
,122,31.289,-79.487,503,214,312.696,40.266696,35.3785,11.7758,11.7501,1027.8913,26.9309,2.8087,46.309,2.60E-01,21.037801,0.992773548
,122,31.289,-79.487,503,215,314.165,40.01251,35.3712,11.5219,11.4928,1027.9398,26.9737,2.8216,46.268,2.59E-01,21.864706,1.01625765
,122,31.289,-79.487,503,216,315.642,39.902345,35.3743,11.4035,11.3761,1027.9689,26.9978,2.8245,46.202,2.58E-01,20.896567,0.988762503
,122,31.289,-79.487,503,217,317.081,39.827074,35.3651,11.3353,11.3069,1027.9795,27.0036,2.8211,46.076,2.58E-01,20.884638,0.988423719
,122,31.289,-79.487,503,218,318.545,39.773474,35.3677,11.276,11.2484,1027.9971,27.0164,2.8133,45.892,2.57E-01,22.067339,1.022012428
,122,31.289,-79.487,503,219,320.019,39.718106,35.363,11.2233,11.1956,1028.008,27.0226,2.807,45.737,2.56E-01,22.25598,1.027369832
,122,31.289,-79.487,503,220,321.476,39.663015,35.3496,11.1791,11.1515,1028.0103,27.0202,2.8073,45.697,2.55E-01,23.252482,1.055670489
,122,31.289,-79.487,503,221,322.937,39.551944,35.3219,11.0925,11.0649,1028.0095,27.0145,2.8115,45.672,2.55E-01,20.874148,0.988125803
,122,31.289,-79.487,503,222,324.4,39.452735,35.3255,10.9851,10.9574,1028.0369,27.0369,2.8162,45.645,2.54E-01,22.171442,1.024968953
,122,31.289,-79.487,503,223,325.862,39.398981,35.3266,10.9278,10.9,1028.053,27.0482,2.8081,45.458,2.54E-01,22.111399,1.023263732
,122,31.289,-79.487,503,224,327.322,39.339232,35.3149,10.8776,10.8496,1028.0577,27.0481,2.8067,45.383,2.54E-01,21.573258,1.007980527
,122,31.289,-79.487,503,225,328.794,39.290694,35.3001,10.8427,10.8153,1028.0571,27.0428,2.8051,45.32,2.53E-01,23.036204,1.049528194
,122,31.289,-79.487,503,226,330.242,39.202386,35.2885,10.7597,10.7313,1028.068,27.0489,2.8107,45.327,2.52E-01,23.443889,1.061106448
,122,31.289,-79.487,503,227,331.705,39.168404,35.3069,10.7061,10.6781,1028.0966,27.0727,2.8106,45.279,2.52E-01,23.015532,1.048941109
,122,31.289,-79.487,503,228,333.177,39.149482,35.2998,10.6934,10.6657,1028.0979,27.0694,2.8084,45.229,2.51E-01,22.666762,1.039036041
,122,31.289,-79.487,503,229,334.627,39.104371,35.2874,10.6588,10.6308,1028.0991,27.0659,2.8076,45.18,2.52E-01,22.357867,1.030263423
,122,31.289,-79.487,503,230,336.1,38.994197,35.2722,10.5585,10.5305,1028.1102,27.072,2.8114,45.138,2.51E-01,23.382603,1.059365925
,122,31.289,-79.487,503,231,337.568,38.964679,35.2857,10.5139,10.4858,1028.1333,27.0905,2.8102,45.081,2.50E-01,24.523436,1.091765582
,122,31.289,-79.487,503,232,339.014,38.949835,35.2802,10.5033,10.4752,1028.1355,27.088,2.8099,45.065,2.51E-01,24.173547,1.081828735
,122,31.289,-79.487,503,233,340.483,38.936155,35.2815,10.4871,10.4588,1028.144,27.092,2.8106,45.06,2.49E-01,24.365685,1.087285454
,122,31.289,-79.487,503,234,341.945,38.927728,35.275,10.4846,10.4566,1028.1438,27.0873,2.8103,45.051,2.50E-01,24.675998,1.096098343
,122,31.289,-79.487,503,235,343.411,38.872674,35.2596,10.4425,10.414,1028.144,27.0827,2.8138,45.062,2.49E-01,22.916201,1.046120108
,122,31.289,-79.487,503,236,344.864,38.843082,35.2663,10.4045,10.3759,1028.1607,27.0947,2.8128,45.01,2.49E-01,22.619901,1.037705188
,122,31.289,-79.487,503,237,346.329,38.794835,35.2505,10.3692,10.3409,1028.1592,27.0885,2.8134,44.981,2.48E-01,24.176955,1.081925522
,122,31.289,-79.487,503,238,347.793,38.73348,35.2387,10.3175,10.2891,1028.1639,27.0884,2.8089,44.857,2.48E-01,24.596618,1.093843951
,122,31.289,-79.487,503,239,349.262,38.608515,35.2097,10.2143,10.1856,1028.1644,27.0837,2.8009,44.62,2.47E-01,23.945977,1.075365747
,122,31.289,-79.487,503,240,350.719,38.555585,35.2328,10.1358,10.1072,1028.2009,27.1154,2.8005,44.545,2.47E-01,23.880837,1.073515771
,122,31.289,-79.487,503,241,352.18,38.518865,35.2308,10.0985,10.0699,1028.2104,27.1202,2.8061,44.598,2.47E-01,23.598406,1.06549473
,122,31.289,-79.487,503,242,353.635,38.509383,35.2379,10.0807,10.0523,1028.2237,27.1289,2.8153,44.729,2.47E-01,22.968365,1.047601566
,122,31.289,-79.487,503,243,355.105,38.501288,35.2361,10.0739,10.0451,1028.228,27.1286,2.8186,44.774,2.47E-01,25.328574,1.114631502
,122,31.289,-79.487,503,244,356.563,38.492528,35.2359,10.0643,10.0355,1028.2341,27.1302,2.8171,44.741,2.46E-01,24.004921,1.077039756
,122,31.289,-79.487,503,245,358.032,38.492646,35.2374,10.0623,10.0334,1028.2402,27.1317,2.8164,44.729,2.46E-01,24.099121,1.079715036
,122,31.289,-79.487,503,246,359.491,38.467295,35.2338,10.0391,10.0101,1028.246,27.1329,2.8148,44.68,2.46E-01,23.266409,1.056066016
,122,31.289,-79.487,503,247,360.955,38.446994,35.2323,10.0187,9.9896,1028.253,27.1353,2.8162,44.682,2.47E-01,24.755452,1.098354837
,122,31.289,-79.487,503,248,362.415,38.432235,35.2315,10.0036,9.9744,1028.2595,27.1372,2.8146,44.641,2.47E-01,24.774787,1.098903951
,122,31.289,-79.487,503,249,363.878,38.421202,35.23,9.9931,9.9638,1028.2648,27.1379,2.8101,44.559,2.46E-01,23.689743,1.068088701
,122,31.289,-79.487,503,250,365.338,38.391982,35.2295,9.9624,9.9331,1028.2743,27.1427,2.8178,44.652,2.46E-01,23.940468,1.075209291
,107A,31.304,-79.609,427,2,2.925,59.077829,36.2911,28.9241,28.9241,1023.0678,23.0593,4.3951,99.713,1.90E+03,-1.4668208,0.353642289
,107A,31.304,-79.609,427,3,4.377,58.998471,36.2948,28.848,28.8472,1023.1005,23.0879,4.3902,99.481,1.86E+03,-0.753434,0.373902474
,107A,31.304,-79.609,427,4,5.847,58.926463,36.2896,28.7885,28.7872,1023.1209,23.104,4.3893,99.36,1.62E+03,-1.836184,0.343152374
,107A,31.304,-79.609,427,5,7.298,58.872891,36.2948,28.7318,28.7306,1023.1479,23.1268,4.3737,98.922,1.28E+03,-0.6138741,0.377865976
,107A,31.304,-79.609,427,6,8.763,58.864112,36.2955,28.7227,28.7214,1023.1558,23.1304,4.3872,99.212,1.23E+03,0.7504889,0.416613885
,107A,31.304,-79.609,427,7,10.229,58.853689,36.2943,28.7149,28.713,1023.1619,23.1324,4.391,99.286,1.04E+03,1.0926039,0.426329951
,107A,31.304,-79.609,427,8,11.684,58.847068,36.2933,28.7094,28.7074,1023.1673,23.1335,4.4013,99.508,1.07E+03,1.5388571,0.439003542
,107A,31.304,-79.609,427,9,13.145,58.839114,36.2915,28.7038,28.7017,1023.172,23.134,4.3988,99.441,8.71E+02,0.7861092,0.417625501
,107A,31.304,-79.609,427,10,14.606,58.832319,36.2901,28.6997,28.6971,1023.1767,23.1345,4.4102,99.692,9.21E+02,-0.0773154,0.393104243
,107A,31.304,-79.609,427,11,16.065,58.822773,36.2874,28.6938,28.6913,1023.1808,23.1344,4.4159,99.81,9.04E+02,0.4422241,0.407859164
,107A,31.304,-79.609,427,12,17.528,58.800828,36.2861,28.6758,28.6721,1023.1905,23.1398,4.4135,99.724,8.38E+02,-1.409579,0.355267956
,107A,31.304,-79.609,427,13,18.985,58.792127,36.281,28.6731,28.6706,1023.1914,23.1365,4.3972,99.351,8.01E+02,0.372111,0.405867952
,107A,31.304,-79.609,427,14,20.448,58.764724,36.2752,28.6551,28.6519,1023.1975,23.1384,4.4078,99.557,7.66E+02,2.6036546,0.469243791
,107A,31.304,-79.609,427,15,21.908,58.735279,36.274,28.6301,28.6264,1023.2093,23.1459,4.4161,99.705,7.27E+02,-0.7567034,0.373809623
,107A,31.304,-79.609,427,16,23.368,58.710325,36.2686,28.614,28.61,1023.2149,23.1474,4.4172,99.699,7.68E+02,-2.6581399,0.319808827
,107A,31.304,-79.609,427,17,24.83,58.659972,36.2588,28.5813,28.5775,1023.2226,23.1507,4.3875,98.973,7.45E+02,-0.0245309,0.394603322
,107A,31.304,-79.609,427,18,26.286,58.606398,36.2627,28.5242,28.5206,1023.2487,23.1726,4.3801,98.716,6.74E+02,-1.2672658,0.359309651
,107A,31.304,-79.609,427,19,27.754,58.529998,36.2464,28.4783,28.4733,1023.2563,23.176,4.4776,100.828,6.26E+02,-1.415191,0.355108576
,107A,31.304,-79.609,427,20,29.211,58.408313,36.2265,28.3917,28.3872,1023.2742,23.1896,4.5408,102.096,5.85E+02,-1.035621,0.365888364
,107A,31.304,-79.609,427,21,30.672,58.199057,36.2073,28.2259,28.22,1023.3193,23.2305,4.5741,102.555,6.15E+02,-1.1278445,0.363269216
,107A,31.304,-79.609,427,22,32.139,57.997705,36.203,28.0445,28.0406,1023.3794,23.2863,4.6037,102.916,5.95E+02,-1.2131961,0.360845231
,107A,31.304,-79.609,427,23,33.593,57.766691,36.1935,27.8436,27.8408,1023.442,23.3446,4.6155,102.84,5.67E+02,-0.1558125,0.390874925
,107A,31.304,-79.609,427,24,35.044,57.556904,36.2294,27.6064,27.5991,1023.5522,23.4506,4.6322,102.826,5.61E+02,-0.7331314,0.374479068
,107A,31.304,-79.609,427,25,36.516,57.254647,36.2212,27.3396,27.334,1023.6362,23.5303,4.7149,104.201,4.91E+02,-1.4714298,0.353511394
,107A,31.304,-79.609,427,26,37.979,57.022108,36.1734,27.1844,27.1843,1023.6529,23.5426,4.7524,104.744,4.84E+02,0.1392788,0.399255518
,107A,31.304,-79.609,427,27,39.438,56.619488,36.135,26.8638,26.8523,1023.7348,23.6202,4.7823,104.805,5.37E+02,-0.0687494,0.393347517
,107A,31.304,-79.609,427,28,40.886,56.388261,36.201,26.5666,26.5612,1023.8817,23.7628,4.7899,104.504,4.23E+02,0.3611825,0.405557583
,107A,31.304,-79.609,427,29,42.352,56.119267,36.2322,26.2786,26.2699,1024.0018,23.8785,4.8135,104.531,4.32E+02,-0.0546871,0.393746886
,107A,31.304,-79.609,427,30,43.82,55.848222,36.2221,26.0396,26.0331,1024.073,23.9453,4.8388,104.659,4.09E+02,0.2888285,0.403502729
,107A,31.304,-79.609,427,31,45.278,55.583775,36.2116,25.8047,25.7997,1024.1424,24.0104,4.8486,104.456,3.76E+02,0.0320642,0.396210623
,107A,31.304,-79.609,427,32,46.732,55.367279,36.2473,25.5637,25.5564,1024.2493,24.113,4.8664,104.433,3.92E+02,-1.5898215,0.350149069
,107A,31.304,-79.609,427,33,48.209,55.086022,36.2316,25.3208,25.3126,1024.3171,24.1764,4.8863,104.42,3.54E+02,-1.1238573,0.363382453
,107A,31.304,-79.609,427,34,49.654,54.778131,36.2298,25.0368,25.0258,1024.4081,24.263,4.9365,104.982,3.44E+02,-0.5155542,0.380658261
,107A,31.304,-79.609,427,35,51.121,54.678873,36.2681,24.8936,24.8898,1024.483,24.3336,4.9756,105.592,3.20E+02,-2.5823683,0.32196074
,107A,31.304,-79.609,427,36,52.588,54.358344,36.2367,24.6403,24.6316,1024.5422,24.3883,4.9409,104.379,3.06E+02,0.3244354,0.404513965
,107A,31.304,-79.609,427,37,54.031,54.142991,36.2768,24.3863,24.3765,1024.6538,24.4956,4.9352,103.83,2.87E+02,-0.4554085,0.382366399
,107A,31.304,-79.609,427,38,55.508,54.010188,36.2814,24.257,24.2494,1024.6999,24.5373,4.9927,104.814,2.68E+02,-1.1999817,0.36122052
,107A,31.304,-79.609,427,39,56.965,53.788046,36.261,24.0687,24.0642,1024.7442,24.5772,5.0827,106.351,2.56E+02,-0.4591429,0.382260342
,107A,31.304,-79.609,427,40,58.424,53.576045,36.2627,23.8772,23.8667,1024.8086,24.6373,5.1647,107.703,2.38E+02,0.0877473,0.397792023
,107A,31.304,-79.609,427,41,59.895,53.268529,36.1983,23.6646,23.6571,1024.8263,24.6506,5.1943,107.89,2.26E+02,1.0102254,0.423990401
,107A,31.304,-79.609,427,42,61.339,53.202612,36.2679,23.5198,23.5096,1024.9271,24.747,5.2196,108.179,2.08E+02,0.6982836,0.415131254
,107A,31.304,-79.609,427,43,62.805,52.505163,36.1434,23.0118,23.0035,1024.9846,24.7999,5.1146,105.006,1.99E+02,-0.9462365,0.368426883
,107A,31.304,-79.609,427,44,64.275,52.109019,36.2239,22.5463,22.5355,1025.1853,24.996,5.055,102.981,1.90E+02,0.533883,0.410462277
,107A,31.304,-79.609,427,45,65.734,51.832797,36.2096,22.2978,22.2899,1025.249,25.0552,5.0365,102.154,1.70E+02,-0.1206138,0.391874568
,107A,31.304,-79.609,427,46,67.175,51.658912,36.2677,22.0671,22.0565,1025.3637,25.1654,5.0452,101.942,1.64E+02,-0.6508378,0.376816206
,107A,31.304,-79.609,427,47,68.65,51.526004,36.2539,21.9566,21.9484,1025.3881,25.1855,4.9856,100.539,1.47E+02,-0.3672755,0.384869376
,107A,31.304,-79.609,427,48,70.111,51.151374,36.2368,21.6234,21.6111,1025.4741,25.2669,4.8273,96.757,1.30E+02,-0.2630369,0.387829752
,107A,31.304,-79.609,427,49,71.583,50.951232,36.2195,21.4523,21.4454,1025.5115,25.2999,4.6986,93.889,1.22E+02,1.0880528,0.4262007
,107A,31.304,-79.609,427,50,73.031,50.744724,36.2255,21.2508,21.2403,1025.5772,25.3612,4.6718,93.015,1.08E+02,2.1953223,0.457647153
,107A,31.304,-79.609,427,51,74.488,50.600117,36.2405,21.0917,21.0835,1025.6362,25.4157,4.6819,92.963,9.72E+01,1.2074911,0.429592747
,107A,31.304,-79.609,427,52,75.951,50.506099,36.2815,20.9576,20.9465,1025.7094,25.4845,4.6668,92.458,8.65E+01,0.3125449,0.404176275
,107A,31.304,-79.609,427,53,77.419,50.425495,36.2755,20.8875,20.8769,1025.7282,25.499,4.4801,88.646,7.77E+01,0.90235,0.42092674
,107A,31.304,-79.609,427,54,78.875,50.343013,36.2804,20.8043,20.7929,1025.7593,25.5256,4.3614,86.169,6.67E+01,0.674643,0.414459861
,107A,31.304,-79.609,427,55,80.337,50.224026,36.2958,20.669,20.6595,1025.8117,25.5736,4.3309,85.368,5.97E+01,1.1814403,0.428852905
,107A,31.304,-79.609,427,56,81.798,50.164128,36.3278,20.5759,20.565,1025.8661,25.6236,4.3252,85.127,5.37E+01,1.2520738,0.430858896
,107A,31.304,-79.609,427,57,83.254,50.135086,36.3449,20.5287,20.5175,1025.8963,25.6495,4.3278,85.114,4.58E+01,0.862278,0.419788695
,107A,31.304,-79.609,427,58,84.72,50.108954,36.3484,20.4991,20.4881,1025.9112,25.66,4.1578,81.729,4.01E+01,1.6781314,0.442958932
,107A,31.304,-79.609,427,59,86.182,50.025078,36.3699,20.3929,20.3826,1025.9605,25.7048,3.9084,76.69,3.48E+01,2.524804,0.467004434
,107A,31.304,-79.609,427,60,87.645,50.055857,36.409,20.3775,20.3661,1025.9991,25.7392,4.0433,79.33,3.12E+01,2.6156401,0.469584179
,107A,31.304,-79.609,427,61,89.098,49.792154,36.3989,20.138,20.1263,1026.0601,25.7956,3.8967,76.119,2.92E+01,2.826802,0.475581177
,107A,31.304,-79.609,427,62,90.566,49.769777,36.4043,20.1103,20.0986,1026.076,25.8071,3.9087,76.316,2.62E+01,3.1906023,0.485913105
,107A,31.304,-79.609,427,63,92.018,49.756283,36.4006,20.1011,20.0892,1026.08,25.8068,3.909,76.309,2.33E+01,4.1476352,0.51309284
,107A,31.304,-79.609,427,64,93.485,49.745189,36.3983,20.0928,20.0808,1026.0848,25.8072,3.8823,75.773,2.12E+01,1.4046681,0.435192574
4,107A,31.304,-79.609,427,65,94.949,49.727002,36.3955,20.0783,20.0662,1026.091,25.8091,3.8781,75.672,1.90E+01,3.1699758,0.485327313
,107A,31.304,-79.609,427,66,96.406,49.69972,36.3911,20.0569,20.0445,1026.0978,25.8115,3.9003,76.073,1.71E+01,2.6192877,0.469687771
,107A,31.304,-79.609,427,67,97.869,49.682292,36.3889,20.0429,20.0302,1026.1042,25.8135,3.897,75.988,1.57E+01,4.3064873,0.517604239
,107A,31.304,-79.609,427,68,99.324,49.650451,36.3815,20.0202,20.0077,1026.109,25.814,3.9,76.012,1.41E+01,3.5955575,0.497413833
,107A,31.304,-79.609,427,69,100.795,49.551887,36.3588,19.9525,19.9399,1026.114,25.8146,3.8871,75.658,1.29E+01,3.8842738,0.505613376
,107A,31.304,-79.609,427,70,102.243,49.434341,36.3464,19.8538,19.8396,1026.1356,25.8317,3.873,75.238,1.18E+01,4.262448,0.516353523
,107A,31.304,-79.609,427,71,103.708,49.406611,36.3603,19.8113,19.798,1026.1616,25.8533,3.8687,75.105,1.07E+01,3.7478646,0.501739355
,107A,31.304,-79.609,427,72,105.174,49.38783,36.3544,19.7997,19.7864,1026.1645,25.8519,3.8845,75.393,9.78E+00,3.3002571,0.489027302
,107A,31.304,-79.609,427,73,106.633,49.352767,36.3385,19.7836,19.7709,1026.1608,25.8438,3.8735,75.152,8.93E+00,2.9906918,0.480235647
,107A,31.304,-79.609,427,74,108.095,49.255221,36.3372,19.6924,19.6781,1026.1886,25.8672,3.8718,74.989,8.37E+00,3.9261827,0.506803589
,107A,31.304,-79.609,427,75,109.555,49.240031,36.3505,19.662,19.6481,1026.2111,25.8853,3.8569,74.667,7.54E+00,3.9063917,0.506241524
,107A,31.304,-79.609,427,76,111.016,49.24768,36.3579,19.6603,19.6462,1026.2216,25.8914,3.8431,74.4,6.96E+00,3.7146522,0.500796122
,107A,31.304,-79.609,427,77,112.465,49.260212,36.3638,19.6651,19.651,1026.2292,25.8947,3.8288,74.134,6.34E+00,3.1266665,0.484097329
,107A,31.304,-79.609,427,78,113.941,49.268379,36.3668,19.669,19.6544,1026.2349,25.8961,3.8161,73.893,5.85E+00,3.8634415,0.505021739
,107A,31.304,-79.609,427,79,115.4,49.299918,36.381,19.6823,19.6676,1026.2466,25.9035,3.8172,73.939,5.36E+00,2.9736555,0.479751816
,107A,31.304,-79.609,427,80,116.858,49.315585,36.3802,19.6977,19.6829,1026.2463,25.8988,3.793,73.492,4.93E+00,6.6601484,0.584448215
,107A,31.304,-79.609,427,81,118.321,49.400878,36.4172,19.7359,19.7209,1026.2688,25.9171,3.6278,70.354,4.50E+00,4.9748493,0.53658572
,107A,31.304,-79.609,427,82,119.794,49.48609,36.4543,19.7743,19.7594,1026.2913,25.9353,3.5825,69.541,4.16E+00,5.5219955,0.552124672
,107A,31.304,-79.609,427,83,121.236,49.460372,36.4553,19.7483,19.7329,1026.3034,25.943,3.5561,68.996,3.86E+00,4.6793244,0.528192813
,107A,31.304,-79.609,427,84,122.7,49.408364,36.4497,19.7044,19.6891,1026.315,25.9503,3.5371,68.569,3.57E+00,6.4837045,0.579437208
3,107A,31.304,-79.609,427,85,124.166,49.303908,36.4594,19.5936,19.5775,1026.3563,25.987,3.5426,68.541,3.32E+00,5.8071983,0.560224432
,107A,31.304,-79.609,427,86,125.629,49.291133,36.464,19.5758,19.5599,1026.3687,25.9951,3.5315,68.305,3.21E+00,5.8010079,0.560048624
,107A,31.304,-79.609,427,87,127.091,49.227637,36.448,19.5328,19.5171,1026.3722,25.9942,3.4941,67.522,3.05E+00,5.6406586,0.555494704
,107A,31.304,-79.609,427,88,128.543,49.181062,36.4461,19.4904,19.4742,1026.3864,26.0039,3.4513,66.641,2.86E+00,6.1777864,0.570749134
,107A,31.304,-79.609,427,89,130.014,49.100774,36.4344,19.4267,19.4106,1026.3985,26.0116,3.4407,66.356,2.67E+00,5.9910382,0.565445485
,107A,31.304,-79.609,427,90,131.477,48.98626,36.4451,19.3049,19.2883,1026.443,26.0517,3.4442,66.276,2.56E+00,4.3754944,0.519564041
,107A,31.304,-79.609,427,91,132.934,48.873708,36.4158,19.2302,19.2137,1026.4444,26.0486,3.4031,65.386,2.46E+00,6.9941361,0.593933465
,107A,31.304,-79.609,427,92,134.392,48.782666,36.4159,19.1426,19.126,1026.4717,26.0714,3.4103,65.418,2.32E+00,6.9951366,0.593961879
,107A,31.304,-79.609,427,93,135.852,48.706112,36.4118,19.074,19.0571,1026.4908,26.086,3.3971,65.081,2.19E+00,6.7027323,0.585657597
,107A,31.304,-79.609,427,94,137.322,48.522975,36.3751,18.9398,18.9231,1026.5017,26.0924,3.3524,64.051,2.07E+00,5.8166389,0.560492545
,107A,31.304,-79.609,427,95,138.771,48.333155,36.3595,18.774,18.7573,1026.5369,26.123,3.3522,63.843,1.97E+00,6.8391484,0.589531815
,107A,31.304,-79.609,427,96,140.231,48.220906,36.3786,18.6456,18.6277,1026.589,26.1706,3.3538,63.728,1.87E+00,7.2833616,0.602147469
,107A,31.304,-79.609,427,97,141.7,48.183447,36.3806,18.6067,18.5894,1026.6047,26.1818,3.3501,63.613,1.78E+00,7.7425335,0.615187951
,107A,31.304,-79.609,427,98,143.16,48.098618,36.3578,18.5507,18.5332,1026.606,26.1786,3.3211,62.988,1.70E+00,8.1572613,0.626966221
,107A,31.304,-79.609,427,99,144.628,47.921359,36.3144,18.4285,18.4116,1026.6081,26.1761,3.2863,62.171,1.61E+00,7.3516224,0.604086076
,107A,31.304,-79.609,427,100,146.084,47.641386,36.2951,18.179,18.161,1026.6611,26.2243,3.2808,61.767,1.54E+00,12.075461,0.738243092
,107A,31.304,-79.609,427,101,147.533,47.518547,36.2959,18.0599,18.0425,1026.6958,26.2544,3.2794,61.605,1.47E+00,7.6920111,0.613753115
,107A,31.304,-79.609,427,102,149.008,47.412125,36.2935,17.9601,17.9421,1026.7234,26.2776,3.2747,61.399,1.39E+00,8.3676999,0.632942677
,107A,31.304,-79.609,427,103,150.46,47.340082,36.28,17.9048,17.887,1026.7312,26.2809,3.2676,61.198,1.32E+00,8.7756587,0.644528707
,107A,31.304,-79.609,427,104,151.933,47.271417,36.2607,17.8588,17.8413,1026.7322,26.2774,3.2613,61.02,1.26E+00,11.175498,0.712684143
,107A,31.304,-79.609,427,105,153.388,47.183858,36.266,17.7691,17.7507,1026.7632,26.3039,3.2528,60.759,1.20E+00,9.8131833,0.673994406
,107A,31.304,-79.609,427,106,154.846,47.147611,36.2601,17.7401,17.7214,1026.7703,26.3066,3.245,60.579,1.15E+00,7.3247464,0.603322798
,107A,31.304,-79.609,427,107,156.314,47.094304,36.2481,17.7009,17.6828,1026.775,26.3068,3.2264,60.182,1.10E+00,10.143093,0.683363841
,107A,31.304,-79.609,427,108,157.768,47.051563,36.2446,17.6631,17.6446,1026.7861,26.3135,3.2058,59.754,1.04E+00,8.8139624,0.645616532
,107A,31.304,-79.609,427,109,159.237,46.972328,36.222,17.6113,17.5927,1026.786,26.3089,3.2044,59.661,9.96E-01,10.779127,0.701427207
,107A,31.304,-79.609,427,110,160.695,46.883417,36.2126,17.5351,17.5162,1026.8021,26.3205,3.2048,59.578,9.55E-01,11.200753,0.713401385
